t [s]; current [mA]
0.0061;254.791259765625
0.00615;252.777099609375
0.0062;252.777099609375
0.00625;252.777099609375
0.0063;249.755859375
0.00635;249.755859375
0.0064;247.74169921875
0.00645;249.755859375
0.0065;248.748779296875
0.00655;245.7275390625
0.0066;248.748779296875
0.00665;243.71337890625
0.0067;244.720458984375
0.00675;243.71337890625
0.0068;243.71337890625
0.00685;244.720458984375
0.0069;243.71337890625
0.00695;240.692138671875
0.007;238.677978515625
0.00705;240.692138671875
0.0071;239.68505859375
0.00715;236.663818359375
0.0072;237.6708984375
0.00725;235.65673828125
0.0073;234.649658203125
0.00735;232.635498046875
0.0074;233.642578125
0.00745;232.635498046875
0.0075;231.62841796875
0.00755;230.621337890625
0.0076;231.62841796875
0.00765;229.6142578125
0.0077;229.6142578125
0.00775;228.607177734375
0.0078;227.60009765625
0.00785;227.60009765625
0.0079;224.578857421875
0.00795;225.5859375
0.008;226.593017578125
0.00805;225.5859375
0.0081;224.578857421875
0.00815;225.5859375
0.0082;226.593017578125
0.00825;225.5859375
0.0083;226.593017578125
0.00835;224.578857421875
0.0084;222.564697265625
0.00845;224.578857421875
0.0085;224.578857421875
0.00855;225.5859375
0.0086;223.57177734375
0.00865;224.578857421875
0.0087;222.564697265625
0.00875;228.607177734375
0.0088;223.57177734375
0.00885;225.5859375
0.0089;224.578857421875
0.00895;224.578857421875
0.009;225.5859375
0.00905;227.60009765625
0.0091;225.5859375
0.00915;225.5859375
0.0092;227.60009765625
0.00925;227.60009765625
0.0093;228.607177734375
0.00935;228.607177734375
0.0094;227.60009765625
0.00945;230.621337890625
0.0095;227.60009765625
0.00955;229.6142578125
0.0096;228.607177734375
0.00965;228.607177734375
0.0097;230.621337890625
0.00975;228.607177734375
0.0098;228.607177734375
0.00985;230.621337890625
0.0099;229.6142578125
0.00995;232.635498046875
0.01;230.621337890625
0.01005;236.663818359375
0.0101;237.6708984375
0.01015;238.677978515625
0.0102;240.692138671875
0.01025;242.706298828125
0.0103;242.706298828125
0.01035;243.71337890625
0.0104;244.720458984375
0.01045;245.7275390625
0.0105;245.7275390625
0.01055;248.748779296875
0.0106;247.74169921875
0.01065;251.77001953125
0.0107;250.762939453125
0.01075;252.777099609375
0.0108;253.7841796875
0.01085;252.777099609375
0.0109;253.7841796875
0.01095;255.79833984375
0.011;255.79833984375
0.01105;256.805419921875
0.0111;257.8125
0.01115;257.8125
0.0112;256.805419921875
0.01125;257.8125
0.0113;257.8125
0.01135;259.82666015625
0.0114;259.82666015625
0.01145;256.805419921875
0.0115;258.819580078125
0.01155;258.819580078125
0.0116;260.833740234375
0.01165;259.82666015625
0.0117;258.819580078125
0.01175;258.819580078125
0.0118;259.82666015625
0.01185;259.82666015625
0.0119;258.819580078125
0.01195;257.8125
0.012;259.82666015625
0.01205;260.833740234375
0.0121;258.819580078125
0.01215;258.819580078125
0.0122;256.805419921875
0.01225;259.82666015625
0.0123;258.819580078125
0.01235;256.805419921875
0.0124;256.805419921875
0.01245;255.79833984375
0.0125;257.8125
0.01255;257.8125
0.0126;256.805419921875
0.01265;256.805419921875
0.0127;255.79833984375
0.01275;257.8125
0.0128;255.79833984375
0.01285;257.8125
0.0129;252.777099609375
0.01295;256.805419921875
0.013;255.79833984375
0.01305;256.805419921875
0.0131;256.805419921875
0.01315;253.7841796875
0.0132;255.79833984375
0.01325;255.79833984375
0.0133;253.7841796875
0.01335;254.791259765625
0.0134;254.791259765625
0.01345;253.7841796875
0.0135;253.7841796875
0.01355;253.7841796875
0.0136;253.7841796875
0.01365;252.777099609375
0.0137;253.7841796875
0.01375;251.77001953125
0.0138;249.755859375
0.01385;254.791259765625
0.0139;248.748779296875
0.01395;252.777099609375
0.014;251.77001953125
0.01405;249.755859375
0.0141;250.762939453125
0.01415;251.77001953125
0.0142;250.762939453125
0.01425;256.805419921875
0.0143;251.77001953125
0.01435;250.762939453125
0.0144;249.755859375
0.01445;249.755859375
0.0145;250.762939453125
0.01455;247.74169921875
0.0146;249.755859375
0.01465;257.8125
0.0147;263.85498046875
0.01475;261.8408203125
0.0148;259.82666015625
0.01485;259.82666015625
0.0149;260.833740234375
0.01495;259.82666015625
0.015;260.833740234375
0.01505;260.833740234375
0.0151;260.833740234375
0.01515;257.8125
0.0152;258.819580078125
0.01525;257.8125
0.0153;256.805419921875
0.01535;257.8125
0.0154;258.819580078125
0.01545;257.8125
0.0155;256.805419921875
0.01555;257.8125
0.0156;258.819580078125
0.01565;258.819580078125
0.0157;259.82666015625
0.01575;258.819580078125
0.0158;260.833740234375
0.01585;258.819580078125
0.0159;257.8125
0.01595;260.833740234375
0.016;260.833740234375
0.01605;263.85498046875
0.0161;260.833740234375
0.01615;260.833740234375
0.0162;263.85498046875
0.01625;263.85498046875
0.0163;262.847900390625
0.01635;263.85498046875
0.0164;263.85498046875
0.01645;265.869140625
0.0165;263.85498046875
0.01655;264.862060546875
0.0166;266.876220703125
0.01665;264.862060546875
0.0167;265.869140625
0.01675;266.876220703125
0.0168;267.88330078125
0.01685;268.890380859375
0.0169;268.890380859375
0.01695;268.890380859375
0.017;266.876220703125
0.01705;268.890380859375
0.0171;269.8974609375
0.01715;267.88330078125
0.0172;265.869140625
0.01725;268.890380859375
0.0173;268.890380859375
0.01735;267.88330078125
0.0174;268.890380859375
0.01745;268.890380859375
0.0175;270.904541015625
0.01755;268.890380859375
0.0176;269.8974609375
0.01765;269.8974609375
0.0177;270.904541015625
0.01775;269.8974609375
0.0178;269.8974609375
0.01785;270.904541015625
0.0179;267.88330078125
0.01795;270.904541015625
0.018;271.91162109375
0.01805;270.904541015625
0.0181;272.918701171875
0.01815;272.918701171875
0.0182;274.932861328125
0.01825;272.918701171875
0.0183;271.91162109375
0.01835;272.918701171875
0.0184;269.8974609375
0.01845;271.91162109375
0.0185;271.91162109375
0.01855;270.904541015625
0.0186;270.904541015625
0.01865;269.8974609375
0.0187;267.88330078125
0.01875;266.876220703125
0.0188;266.876220703125
0.01885;265.869140625
0.0189;262.847900390625
0.01895;259.82666015625
0.019;258.819580078125
0.01905;255.79833984375
0.0191;252.777099609375
0.01915;250.762939453125
0.0192;249.755859375
0.01925;248.748779296875
0.0193;246.734619140625
0.01935;244.720458984375
0.0194;245.7275390625
0.01945;244.720458984375
0.0195;240.692138671875
0.01955;239.68505859375
0.0196;238.677978515625
0.01965;235.65673828125
0.0197;232.635498046875
0.01975;232.635498046875
0.0198;231.62841796875
0.01985;232.635498046875
0.0199;228.607177734375
0.01995;229.6142578125
0.02;228.607177734375
0.02005;228.607177734375
0.0201;228.607177734375
0.02015;229.6142578125
0.0202;228.607177734375
0.02025;228.607177734375
0.0203;227.60009765625
0.02035;226.593017578125
0.0204;224.578857421875
0.02045;223.57177734375
0.0205;220.550537109375
0.02055;214.508056640625
0.0206;209.47265625
0.02065;202.423095703125
0.0207;192.352294921875
0.02075;185.302734375
0.0208;179.26025390625
0.02085;178.253173828125
0.0209;174.224853515625
0.02095;172.210693359375
0.021;174.224853515625
0.02105;165.1611328125
0.0211;166.168212890625
0.02115;163.14697265625
0.0212;164.154052734375
0.02125;165.1611328125
0.0213;165.1611328125
0.02135;166.168212890625
0.0214;167.17529296875
0.02145;168.182373046875
0.0215;168.182373046875
0.02155;167.17529296875
0.0216;168.182373046875
0.02165;167.17529296875
0.0217;166.168212890625
0.02175;165.1611328125
0.0218;164.154052734375
0.02185;164.154052734375
0.0219;162.139892578125
0.02195;162.139892578125
0.022;161.1328125
0.02205;161.1328125
0.0221;161.1328125
0.02215;159.11865234375
0.0222;155.09033203125
0.02225;163.14697265625
0.0223;159.11865234375
0.02235;158.111572265625
0.0224;158.111572265625
0.02245;157.1044921875
0.0225;155.09033203125
0.02255;153.076171875
0.0226;150.054931640625
0.02265;152.069091796875
0.0227;152.069091796875
0.02275;152.069091796875
0.0228;151.06201171875
0.02285;152.069091796875
0.0229;154.083251953125
0.02295;159.11865234375
0.023;165.1611328125
0.02305;170.196533203125
0.0231;174.224853515625
0.02315;178.253173828125
0.0232;181.2744140625
0.02325;184.295654296875
0.0233;186.309814453125
0.02335;189.3310546875
0.0234;193.359375
0.02345;194.366455078125
0.0235;198.394775390625
0.02355;199.40185546875
0.0236;200.408935546875
0.02365;202.423095703125
0.0237;204.437255859375
0.02375;206.451416015625
0.0238;207.45849609375
0.02385;208.465576171875
0.0239;205.4443359375
0.02395;209.47265625
0.024;212.493896484375
0.02405;212.493896484375
0.0241;212.493896484375
0.02415;212.493896484375
0.0242;213.5009765625
0.02425;212.493896484375
0.0243;212.493896484375
0.02435;214.508056640625
0.0244;211.48681640625
0.02445;213.5009765625
0.0245;212.493896484375
0.02455;211.48681640625
0.0246;210.479736328125
0.02465;210.479736328125
0.0247;209.47265625
0.02475;208.465576171875
0.0248;208.465576171875
0.02485;207.45849609375
0.0249;208.465576171875
0.02495;205.4443359375
0.025;208.465576171875
0.02505;206.451416015625
0.0251;205.4443359375
0.02515;205.4443359375
0.0252;207.45849609375
0.02525;208.465576171875
0.0253;207.45849609375
0.02535;206.451416015625
0.0254;208.465576171875
0.02545;207.45849609375
0.0255;208.465576171875
0.02555;206.451416015625
0.0256;205.4443359375
0.02565;206.451416015625
0.0257;206.451416015625
0.02575;206.451416015625
0.0258;206.451416015625
0.02585;205.4443359375
0.0259;205.4443359375
0.02595;206.451416015625
0.026;206.451416015625
0.02605;206.451416015625
0.0261;205.4443359375
0.02615;205.4443359375
0.0262;205.4443359375
0.02625;205.4443359375
0.0263;205.4443359375
0.02635;203.43017578125
0.0264;204.437255859375
0.02645;204.437255859375
0.0265;202.423095703125
0.02655;202.423095703125
0.0266;202.423095703125
0.02665;203.43017578125
0.0267;201.416015625
0.02675;201.416015625
0.0268;198.394775390625
0.02685;199.40185546875
0.0269;198.394775390625
0.02695;197.3876953125
0.027;195.37353515625
0.02705;196.380615234375
0.0271;195.37353515625
0.02715;191.34521484375
0.0272;187.31689453125
0.02725;187.31689453125
0.0273;183.28857421875
0.02735;182.281494140625
0.0274;182.281494140625
0.02745;180.267333984375
0.0275;181.2744140625
0.02755;177.24609375
0.0276;176.239013671875
0.02765;176.239013671875
0.0277;174.224853515625
0.02775;176.239013671875
0.0278;173.2177734375
0.02785;172.210693359375
0.0279;170.196533203125
0.02795;172.210693359375
0.028;174.224853515625
0.02805;174.224853515625
0.0281;177.24609375
0.02815;175.23193359375
0.0282;176.239013671875
0.02825;176.239013671875
0.0283;176.239013671875
0.02835;175.23193359375
0.0284;177.24609375
0.02845;176.239013671875
0.0285;176.239013671875
0.02855;175.23193359375
0.0286;175.23193359375
0.02865;175.23193359375
0.0287;175.23193359375
0.02875;175.23193359375
0.0288;173.2177734375
0.02885;174.224853515625
0.0289;174.224853515625
0.02895;171.20361328125
0.029;172.210693359375
0.02905;171.20361328125
0.0291;171.20361328125
0.02915;172.210693359375
0.0292;170.196533203125
0.02925;171.20361328125
0.0293;169.189453125
0.02935;171.20361328125
0.0294;170.196533203125
0.02945;168.182373046875
0.0295;169.189453125
0.02955;168.182373046875
0.0296;168.182373046875
0.02965;163.14697265625
0.0297;166.168212890625
0.02975;164.154052734375
0.0298;164.154052734375
0.02985;162.139892578125
0.0299;159.11865234375
0.02995;161.1328125
0.03;161.1328125
0.03005;162.139892578125
0.0301;161.1328125
0.03015;163.14697265625
0.0302;161.1328125
0.03025;163.14697265625
0.0303;163.14697265625
0.03035;162.139892578125
0.0304;162.139892578125
0.03045;163.14697265625
0.0305;164.154052734375
0.03055;161.1328125
0.0306;164.154052734375
0.03065;162.139892578125
0.0307;162.139892578125
0.03075;161.1328125
0.0308;161.1328125
0.03085;162.139892578125
0.0309;162.139892578125
0.03095;162.139892578125
0.031;162.139892578125
0.03105;161.1328125
0.0311;164.154052734375
0.03115;160.125732421875
0.0312;164.154052734375
0.03125;161.1328125
0.0313;163.14697265625
0.03135;161.1328125
0.0314;161.1328125
0.03145;159.11865234375
0.0315;159.11865234375
0.03155;158.111572265625
0.0316;160.125732421875
0.03165;158.111572265625
0.0317;157.1044921875
0.03175;157.1044921875
0.0318;157.1044921875
0.03185;155.09033203125
0.0319;152.069091796875
0.03195;153.076171875
0.032;152.069091796875
0.03205;152.069091796875
0.0321;148.040771484375
0.03215;145.01953125
0.0322;141.998291015625
0.03225;137.969970703125
0.0323;134.94873046875
0.03235;128.90625
0.0324;126.89208984375
0.03245;126.89208984375
0.0325;121.856689453125
0.03255;120.849609375
0.0326;118.83544921875
0.03265;117.828369140625
0.0327;111.785888671875
0.03275;115.814208984375
0.0328;112.79296875
0.03285;111.785888671875
0.0329;107.757568359375
0.03295;104.736328125
0.033;104.736328125
0.03305;103.729248046875
0.0331;107.757568359375
0.03315;107.757568359375
0.0332;108.7646484375
0.03325;110.77880859375
0.0333;110.77880859375
0.03335;111.785888671875
0.0334;111.785888671875
0.03345;114.80712890625
0.0335;114.80712890625
0.03355;113.800048828125
0.0336;115.814208984375
0.03365;115.814208984375
0.0337;117.828369140625
0.03375;118.83544921875
0.0338;117.828369140625
0.03385;117.828369140625
0.0339;116.8212890625
0.03395;120.849609375
0.034;119.842529296875
0.03405;122.86376953125
0.0341;120.849609375
0.03415;123.870849609375
0.0342;124.8779296875
0.03425;122.86376953125
0.0343;122.86376953125
0.03435;123.870849609375
0.0344;123.870849609375
0.03445;123.870849609375
0.0345;124.8779296875
0.03455;122.86376953125
0.0346;122.86376953125
0.03465;126.89208984375
0.0347;126.89208984375
0.03475;127.899169921875
0.0348;128.90625
0.03485;129.913330078125
0.0349;129.913330078125
0.03495;128.90625
0.035;128.90625
0.03505;128.90625
0.0351;128.90625
0.03515;128.90625
0.0352;129.913330078125
0.03525;128.90625
0.0353;130.92041015625
0.03535;131.927490234375
0.0354;129.913330078125
0.03545;129.913330078125
0.0355;128.90625
0.03555;128.90625
0.0356;129.913330078125
0.03565;134.94873046875
0.0357;138.97705078125
0.03575;137.969970703125
0.0358;138.97705078125
0.03585;137.969970703125
0.0359;133.941650390625
0.03595;137.969970703125
0.036;136.962890625
0.03605;136.962890625
0.0361;134.94873046875
0.03615;132.9345703125
0.0362;133.941650390625
0.03625;132.9345703125
0.0363;132.9345703125
0.03635;132.9345703125
0.0364;125.885009765625
0.03645;125.885009765625
0.0365;121.856689453125
0.03655;118.83544921875
0.0366;119.842529296875
0.03665;118.83544921875
0.0367;116.8212890625
0.03675;119.842529296875
0.0368;116.8212890625
0.03685;120.849609375
0.0369;122.86376953125
0.03695;121.856689453125
0.037;120.849609375
0.03705;120.849609375
0.0371;120.849609375
0.03715;118.83544921875
0.0372;118.83544921875
0.03725;116.8212890625
0.0373;120.849609375
0.03735;122.86376953125
0.0374;123.870849609375
0.03745;123.870849609375
0.0375;124.8779296875
0.03755;126.89208984375
0.0376;128.90625
0.03765;131.927490234375
0.0377;134.94873046875
0.03775;135.955810546875
0.0378;137.969970703125
0.03785;136.962890625
0.0379;137.969970703125
0.03795;139.984130859375
0.038;140.9912109375
0.03805;141.998291015625
0.0381;140.9912109375
0.03815;143.00537109375
0.0382;144.012451171875
0.03825;141.998291015625
0.0383;138.97705078125
0.03835;135.955810546875
0.0384;106.75048828125
0.03845;102.72216796875
0.0385;96.6796875
0.03855;93.658447265625
0.0386;89.630126953125
0.03865;82.58056640625
0.0387;80.56640625
0.03875;71.502685546875
0.0388;60.4248046875
0.03885;45.318603515625
0.0389;35.247802734375
0.03895;30.21240234375
0.039;30.21240234375
0.03905;32.2265625
0.0391;33.233642578125
0.03915;29.205322265625
0.0392;31.219482421875
0.03925;31.219482421875
0.0393;33.233642578125
0.03935;36.2548828125
0.0394;42.29736328125
0.03945;68.4814453125
0.0395;85.601806640625
0.03955;93.658447265625
0.0396;100.7080078125
0.03965;104.736328125
0.0397;109.771728515625
0.03975;111.785888671875
0.0398;116.8212890625
0.03985;117.828369140625
0.0399;119.842529296875
0.03995;120.849609375
0.04;124.8779296875
0.04005;125.885009765625
0.0401;124.8779296875
0.04015;124.8779296875
0.0402;120.849609375
0.04025;116.8212890625
0.0403;114.80712890625
0.04035;113.800048828125
0.0404;110.77880859375
0.04045;109.771728515625
0.0405;103.729248046875
0.04055;101.715087890625
0.0406;97.686767578125
0.04065;92.6513671875
0.0407;88.623046875
0.04075;83.587646484375
0.0408;78.55224609375
0.04085;79.559326171875
0.0409;76.5380859375
0.04095;75.531005859375
0.041;67.474365234375
0.04105;57.403564453125
0.0411;46.32568359375
0.04115;35.247802734375
0.0412;25.177001953125
0.04125;20.1416015625
0.0413;15.106201171875
0.04135;14.09912109375
0.0414;12.0849609375
0.04145;10.07080078125
0.0415;9.063720703125
0.04155;9.063720703125
0.0416;9.063720703125
0.04165;8.056640625
0.0417;8.056640625
0.04175;8.056640625
0.0418;7.049560546875
0.04185;8.056640625
0.0419;7.049560546875
0.04195;7.049560546875
0.042;7.049560546875
0.04205;6.04248046875
0.0421;7.049560546875
0.04215;7.049560546875
0.0422;7.049560546875
0.04225;7.049560546875
0.0423;7.049560546875
0.04235;8.056640625
0.0424;10.07080078125
0.04245;13.092041015625
0.0425;23.162841796875
0.04255;48.33984375
0.0426;68.4814453125
0.04265;82.58056640625
0.0427;93.658447265625
0.04275;99.700927734375
0.0428;102.72216796875
0.04285;107.757568359375
0.0429;111.785888671875
0.04295;112.79296875
0.043;117.828369140625
0.04305;118.83544921875
0.0431;120.849609375
0.04315;124.8779296875
0.0432;125.885009765625
0.04325;128.90625
0.0433;129.913330078125
0.04335;129.913330078125
0.0434;131.927490234375
0.04345;131.927490234375
0.0435;132.9345703125
0.04355;132.9345703125
0.0436;133.941650390625
0.04365;134.94873046875
0.0437;135.955810546875
0.04375;135.955810546875
0.0438;135.955810546875
0.04385;135.955810546875
0.0439;134.94873046875
0.04395;136.962890625
0.044;134.94873046875
0.04405;136.962890625
0.0441;136.962890625
0.04415;137.969970703125
0.0442;137.969970703125
0.04425;136.962890625
0.0443;135.955810546875
0.04435;136.962890625
0.0444;135.955810546875
0.04445;136.962890625
0.0445;135.955810546875
0.04455;135.955810546875
0.0446;134.94873046875
0.04465;134.94873046875
0.0447;134.94873046875
0.04475;135.955810546875
0.0448;135.955810546875
0.04485;133.941650390625
0.0449;133.941650390625
0.04495;133.941650390625
0.045;132.9345703125
0.04505;131.927490234375
0.0451;130.92041015625
0.04515;127.899169921875
0.0452;125.885009765625
0.04525;126.89208984375
0.0453;126.89208984375
0.04535;126.89208984375
0.0454;126.89208984375
0.04545;125.885009765625
0.0455;126.89208984375
0.04555;126.89208984375
0.0456;125.885009765625
0.04565;124.8779296875
0.0457;125.885009765625
0.04575;125.885009765625
0.0458;126.89208984375
0.04585;125.885009765625
0.0459;124.8779296875
0.04595;126.89208984375
0.046;126.89208984375
0.04605;128.90625
0.0461;127.899169921875
0.04615;127.899169921875
0.0462;126.89208984375
0.04625;126.89208984375
0.0463;125.885009765625
