t [s]; current [mA]
0.00635;1927.55126953125
0.0064;1927.55126953125
0.00645;1928.558349609375
0.0065;1930.572509765625
0.00655;1929.5654296875
0.0066;1932.586669921875
0.00665;1931.57958984375
0.0067;1936.614990234375
0.00675;1936.614990234375
0.0068;1940.643310546875
0.00685;1942.657470703125
0.0069;1945.6787109375
0.00695;1946.685791015625
0.007;1952.728271484375
0.00705;1954.742431640625
0.0071;1957.763671875
0.00715;1959.77783203125
0.0072;1960.784912109375
0.00725;1960.784912109375
0.0073;1961.7919921875
0.00735;1964.813232421875
0.0074;1966.827392578125
0.00745;1966.827392578125
0.0075;1971.86279296875
0.00755;1974.884033203125
0.0076;1977.9052734375
0.00765;1980.926513671875
0.0077;1982.940673828125
0.00775;1984.954833984375
0.0078;1980.926513671875
0.00785;1950.714111328125
0.0079;1926.544189453125
0.00795;1915.46630859375
0.008;1921.5087890625
0.00805;1927.55126953125
0.0081;1944.671630859375
0.00815;1977.9052734375
0.0082;2008.11767578125
0.00825;2035.308837890625
0.0083;2060.48583984375
0.00835;2083.648681640625
0.0084;2103.790283203125
0.00845;2120.91064453125
0.0085;2135.009765625
0.00855;2123.931884765625
0.0086;2100.76904296875
0.00865;2079.620361328125
0.0087;2054.443359375
0.00875;2030.2734375
0.0088;2014.16015625
0.00885;1993.011474609375
0.0089;1831.878662109375
0.00895;1475.372314453125
0.009;1437.103271484375
0.00905;1454.2236328125
0.0091;1482.421875
0.00915;1505.584716796875
0.0092;1530.76171875
0.00925;1552.91748046875
0.0093;1574.066162109375
0.00935;1594.207763671875
0.0094;1613.34228515625
0.00945;1630.462646484375
0.0095;1651.611328125
0.00955;1667.724609375
0.0096;1689.88037109375
0.00965;1701.96533203125
0.0097;1719.085693359375
0.00975;1732.177734375
0.0098;1743.255615234375
0.00985;1759.368896484375
0.0099;1771.453857421875
0.00995;1785.552978515625
0.01;1797.637939453125
0.01005;1808.7158203125
0.0101;1820.80078125
0.01015;1831.878662109375
0.0102;1841.949462890625
0.01025;1852.020263671875
0.0103;1861.083984375
0.01035;1868.133544921875
0.0104;1879.21142578125
0.01045;1888.275146484375
0.0105;1894.317626953125
0.01055;1902.374267578125
0.0106;1910.430908203125
0.01065;1916.473388671875
0.0107;1924.530029296875
0.01075;1928.558349609375
0.0108;1936.614990234375
0.01085;1942.657470703125
0.0109;1948.699951171875
0.01095;1951.72119140625
0.011;1958.770751953125
0.01105;1962.799072265625
0.0111;1967.83447265625
0.01115;1972.869873046875
0.0112;1976.898193359375
0.01125;1980.926513671875
0.0113;1984.954833984375
0.01135;1986.968994140625
0.0114;1992.00439453125
0.01145;1992.00439453125
0.0115;1995.025634765625
0.01155;1995.025634765625
0.0116;1999.053955078125
0.01165;2000.06103515625
0.0117;2000.06103515625
0.01175;2001.068115234375
0.0118;2000.06103515625
0.01185;1999.053955078125
0.0119;2000.06103515625
0.01195;1997.039794921875
0.012;1997.039794921875
0.01205;1997.039794921875
0.0121;1997.039794921875
0.01215;1997.039794921875
0.0122;1999.053955078125
0.01225;2000.06103515625
0.0123;1998.046875
0.01235;1997.039794921875
0.0124;2000.06103515625
0.01245;2002.0751953125
0.0125;2004.08935546875
0.01255;2010.1318359375
0.0126;2011.138916015625
0.01265;2014.16015625
0.0127;2028.25927734375
0.01275;2046.38671875
0.0128;2061.492919921875
0.01285;2081.634521484375
0.0129;2096.74072265625
0.01295;2111.846923828125
0.013;2127.960205078125
0.01305;2137.02392578125
0.0131;2131.988525390625
0.01315;2128.96728515625
0.0132;2127.960205078125
0.01325;2126.953125
0.0133;2110.83984375
0.01335;2094.7265625
0.0134;2085.662841796875
0.01345;2065.521240234375
0.0135;2037.322998046875
0.01355;2014.16015625
0.0136;1756.34765625
0.01365;1519.683837890625
0.0137;1530.76171875
0.01375;1552.91748046875
0.0138;1574.066162109375
0.01385;1594.207763671875
0.0139;1612.335205078125
0.01395;1626.434326171875
0.014;1649.59716796875
0.01405;1664.703369140625
0.0141;1683.837890625
0.01415;1698.944091796875
0.0142;1715.057373046875
0.01425;1731.170654296875
0.0143;1742.24853515625
0.01435;1754.33349609375
0.0144;1765.411376953125
0.01445;1778.50341796875
0.0145;1787.567138671875
0.01455;1798.64501953125
0.0146;1808.7158203125
0.01465;1815.765380859375
0.0147;1823.822021484375
0.01475;1833.892822265625
0.0148;1841.949462890625
0.01485;1847.991943359375
0.0149;1857.0556640625
0.01495;1865.1123046875
0.015;1870.147705078125
0.01505;1877.197265625
0.0151;1889.2822265625
0.01515;1893.310546875
0.0152;1898.345947265625
0.01525;1906.402587890625
0.0153;1914.459228515625
0.01535;1920.501708984375
0.0154;1927.55126953125
0.01545;1934.600830078125
0.0155;1942.657470703125
0.01555;1948.699951171875
0.0156;1955.74951171875
0.01565;1960.784912109375
0.0157;1967.83447265625
0.01575;1971.86279296875
0.0158;1978.912353515625
0.01585;1982.940673828125
0.0159;1987.97607421875
0.01595;1992.00439453125
0.016;1996.03271484375
0.01605;1998.046875
0.0161;2004.08935546875
0.01615;2007.110595703125
0.0162;2012.14599609375
0.01625;2013.153076171875
0.0163;2019.195556640625
0.01635;2023.223876953125
0.0164;2028.25927734375
0.01645;2035.308837890625
0.0165;2040.34423828125
0.01655;2048.40087890625
0.0166;2057.464599609375
0.01665;2061.492919921875
0.0167;2070.556640625
0.01675;2083.648681640625
0.0168;2094.7265625
0.01685;2103.790283203125
0.0169;2114.8681640625
0.01695;2134.002685546875
0.017;2165.22216796875
0.01705;2196.441650390625
0.0171;2229.67529296875
0.01715;2254.852294921875
0.0172;2277.008056640625
0.01725;2294.12841796875
0.0173;2290.10009765625
0.01735;2268.951416015625
0.0174;2252.838134765625
0.01745;2228.668212890625
0.0175;2192.413330078125
0.01755;1924.530029296875
0.0176;1629.45556640625
0.01765;1537.811279296875
0.0177;1555.938720703125
0.01775;1578.094482421875
0.0178;1599.2431640625
0.01785;1618.377685546875
0.0179;1636.505126953125
0.01795;1656.646728515625
0.018;1670.745849609375
0.01805;1684.844970703125
0.0181;1699.951171875
0.01815;1712.0361328125
0.0182;1723.114013671875
0.01825;1735.198974609375
0.0183;1745.269775390625
0.01835;1755.340576171875
0.0184;1763.397216796875
0.01845;1773.468017578125
0.0185;1781.524658203125
0.01855;1789.581298828125
0.0186;1800.6591796875
0.01865;1807.708740234375
0.0187;1816.7724609375
0.01875;1821.807861328125
0.0188;1829.864501953125
0.01885;1835.906982421875
0.0189;1842.95654296875
0.01895;1853.02734375
0.019;1859.06982421875
0.01905;1865.1123046875
0.0191;1876.190185546875
0.01915;1881.2255859375
0.0192;1889.2822265625
0.01925;1896.331787109375
0.0193;1902.374267578125
0.01935;1907.40966796875
0.0194;1913.4521484375
0.01945;1921.5087890625
0.0195;1925.537109375
0.01955;1932.586669921875
0.0196;1940.643310546875
0.01965;1944.671630859375
0.0197;1952.728271484375
0.01975;1956.756591796875
0.0198;1963.80615234375
0.01985;1968.841552734375
0.0199;1973.876953125
0.01995;1981.93359375
0.02;1993.011474609375
0.02005;2003.082275390625
0.0201;2017.181396484375
0.02015;2032.28759765625
0.0202;2047.393798828125
0.02025;2064.51416015625
0.0203;2084.65576171875
0.02035;2102.783203125
0.0204;2124.93896484375
0.02045;2146.087646484375
0.0205;2175.29296875
0.02055;2205.50537109375
0.0206;2234.710693359375
0.02065;2260.894775390625
0.0207;2281.036376953125
0.02075;2294.12841796875
0.0208;2313.262939453125
0.02085;2304.19921875
0.0209;2273.98681640625
0.02095;2083.648681640625
0.021;1627.44140625
0.02105;1344.451904296875
0.0211;1372.650146484375
0.02115;1401.85546875
0.0212;1429.046630859375
0.02125;1451.202392578125
0.0213;1473.358154296875
0.02135;1494.5068359375
0.0214;1513.641357421875
0.02145;1534.7900390625
0.0215;1556.94580078125
0.02155;1578.094482421875
0.0216;1598.236083984375
0.02165;1615.3564453125
0.0217;1632.476806640625
0.02175;1652.618408203125
0.0218;1667.724609375
0.02185;1681.82373046875
0.0219;1698.944091796875
0.02195;1715.057373046875
0.022;1733.184814453125
0.02205;1749.298095703125
0.0221;1768.4326171875
0.02215;1785.552978515625
0.0222;1803.680419921875
0.02225;1820.80078125
0.0223;1838.92822265625
0.02235;1855.04150390625
0.0224;1872.161865234375
0.02245;1887.26806640625
0.0225;1905.3955078125
0.02255;1922.515869140625
0.0226;1939.63623046875
0.02265;1955.74951171875
0.0227;1973.876953125
0.02275;1989.990234375
0.0228;2013.153076171875
0.02285;2041.351318359375
0.0229;2092.71240234375
0.02295;2139.0380859375
0.023;2184.356689453125
0.02305;2228.668212890625
0.0231;2279.022216796875
0.02315;2326.35498046875
0.0232;2371.673583984375
0.02325;2400.87890625
0.0233;2404.9072265625
0.02335;2386.77978515625
0.0234;2101.776123046875
0.02345;1765.411376953125
0.0235;1605.28564453125
0.02355;1624.420166015625
0.0236;1650.604248046875
0.02365;1670.745849609375
0.0237;1690.887451171875
0.02375;1713.043212890625
0.0238;1731.170654296875
0.02385;1746.27685546875
0.0239;1762.39013671875
0.02395;1776.4892578125
0.024;1787.567138671875
0.02405;1800.6591796875
0.0241;1810.72998046875
0.02415;1817.779541015625
0.0242;1826.84326171875
0.02425;1833.892822265625
0.0243;1843.963623046875
0.02435;1853.02734375
0.0244;1861.083984375
0.02445;1868.133544921875
0.0245;1877.197265625
0.02455;1884.246826171875
0.0246;1894.317626953125
0.02465;1902.374267578125
0.0247;1912.445068359375
0.02475;1921.5087890625
0.0248;1929.5654296875
0.02485;1939.63623046875
0.0249;1950.714111328125
0.02495;1957.763671875
0.025;1967.83447265625
0.02505;1972.869873046875
0.0251;1982.940673828125
0.02515;1989.990234375
0.0252;2000.06103515625
0.02525;2007.110595703125
0.0253;2019.195556640625
0.02535;2031.280517578125
0.0254;2048.40087890625
0.02545;2064.51416015625
0.0255;2104.79736328125
0.02555;2148.101806640625
0.0256;2189.39208984375
0.02565;2229.67529296875
0.0257;2263.916015625
0.02575;2285.064697265625
0.0258;2287.078857421875
0.02585;2291.107177734375
0.0259;2273.98681640625
0.02595;2035.308837890625
0.026;1723.114013671875
0.02605;1533.782958984375
0.0261;1554.931640625
0.02615;1579.1015625
0.0262;1603.271484375
0.02625;1624.420166015625
0.0263;1646.575927734375
0.02635;1662.689208984375
0.0264;1678.802490234375
0.02645;1692.901611328125
0.0265;1707.000732421875
0.02655;1720.0927734375
0.0266;1733.184814453125
0.02665;1745.269775390625
0.0267;1759.368896484375
0.02675;1771.453857421875
0.0268;1785.552978515625
0.02685;1797.637939453125
0.0269;1811.737060546875
0.02695;1823.822021484375
0.027;1836.9140625
0.02705;1847.991943359375
0.0271;1862.091064453125
0.02715;1874.176025390625
0.0272;1886.260986328125
0.02725;1900.360107421875
0.0273;1912.445068359375
0.02735;1922.515869140625
0.0274;1936.614990234375
0.02745;1948.699951171875
0.0275;1963.80615234375
0.02755;1975.89111328125
0.0276;1988.983154296875
0.02765;2005.096435546875
0.0277;2023.223876953125
0.02775;2043.365478515625
0.0278;2069.549560546875
0.02785;2098.7548828125
0.0279;2131.988525390625
0.02795;2165.22216796875
0.028;2202.484130859375
0.02805;2239.74609375
0.0281;2278.01513671875
0.02815;2304.19921875
0.0282;2351.531982421875
0.02825;2411.956787109375
0.0283;2463.31787109375
0.02835;2464.324951171875
0.0284;2423.03466796875
0.02845;2121.917724609375
0.0285;1767.425537109375
0.02855;1453.216552734375
0.0286;1421.9970703125
0.02865;1452.20947265625
0.0287;1478.3935546875
0.02875;1503.570556640625
0.0288;1529.754638671875
0.02885;1555.938720703125
0.0289;1576.080322265625
0.02895;1597.22900390625
0.029;1620.391845703125
0.02905;1641.54052734375
0.0291;1661.68212890625
0.02915;1682.830810546875
0.0292;1702.972412109375
0.02925;1721.099853515625
0.0293;1741.241455078125
0.02935;1762.39013671875
0.0294;1781.524658203125
0.02945;1799.652099609375
0.0295;1819.793701171875
0.02955;1839.935302734375
0.0296;1856.048583984375
0.02965;1871.15478515625
0.0297;1887.26806640625
0.02975;1905.3955078125
0.0298;1926.544189453125
0.02985;1947.69287109375
0.0299;1974.884033203125
0.02995;2026.2451171875
0.03;2081.634521484375
0.03005;2140.045166015625
0.0301;2178.314208984375
0.03015;2214.569091796875
0.0302;2233.70361328125
0.03025;2252.838134765625
0.0303;2247.802734375
0.03035;1948.699951171875
0.0304;1656.646728515625
0.03045;1508.60595703125
0.0305;1539.825439453125
0.03055;1567.0166015625
0.0306;1599.2431640625
0.03065;1621.39892578125
0.0307;1644.561767578125
0.03075;1662.689208984375
0.0308;1682.830810546875
0.03085;1699.951171875
0.0309;1713.043212890625
0.03095;1719.085693359375
0.031;1727.142333984375
0.03105;1738.22021484375
0.0311;1749.298095703125
0.03115;1758.36181640625
0.0312;1770.44677734375
0.03125;1780.517578125
0.0313;1791.595458984375
0.03135;1802.67333984375
0.0314;1813.751220703125
0.03145;1823.822021484375
0.0315;1834.89990234375
0.03155;1843.963623046875
0.0316;1857.0556640625
0.03165;1866.119384765625
0.0317;1880.218505859375
0.03175;1892.303466796875
0.0318;1907.40966796875
0.03185;1924.530029296875
0.0319;1946.685791015625
0.03195;1971.86279296875
0.032;2007.110595703125
0.03205;2057.464599609375
0.0321;2124.93896484375
0.03215;2190.399169921875
0.0322;2248.809814453125
0.03225;2282.04345703125
0.0323;2303.192138671875
0.03235;2298.15673828125
0.0324;1940.643310546875
0.03245;1654.632568359375
0.0325;1499.542236328125
0.03255;1532.77587890625
0.0326;1559.967041015625
0.03265;1585.14404296875
0.0327;1608.306884765625
0.03275;1627.44140625
0.0328;1642.547607421875
0.03285;1664.703369140625
0.0329;1669.73876953125
0.03295;1679.8095703125
0.033;1685.85205078125
0.03305;1693.90869140625
0.0331;1700.958251953125
0.03315;1709.014892578125
0.0332;1716.064453125
0.03325;1723.114013671875
0.0333;1732.177734375
0.03335;1740.234375
0.0334;1749.298095703125
0.03345;1758.36181640625
0.0335;1766.41845703125
0.03355;1772.4609375
0.0336;1783.538818359375
0.03365;1789.581298828125
0.0337;1797.637939453125
0.03375;1805.694580078125
0.0338;1816.7724609375
0.03385;1830.87158203125
0.0339;1852.020263671875
0.03395;1876.190185546875
0.034;1911.43798828125
0.03405;1951.72119140625
0.0341;2007.110595703125
0.03415;2070.556640625
0.0342;2128.96728515625
0.03425;2194.427490234375
0.0343;2245.78857421875
0.03435;2287.078857421875
0.0344;2103.790283203125
0.03445;1665.71044921875
0.0345;1316.253662109375
0.03455;1319.27490234375
0.0346;1353.515625
0.03465;1377.685546875
0.0347;1396.820068359375
0.03475;1414.947509765625
0.0348;1432.06787109375
0.03485;1447.174072265625
0.0349;1460.26611328125
0.03495;1473.358154296875
0.035;1487.457275390625
0.03505;1499.542236328125
0.0351;1511.627197265625
0.03515;1527.740478515625
0.0352;1540.83251953125
0.03525;1555.938720703125
0.0353;1572.052001953125
0.03535;1585.14404296875
0.0354;1599.2431640625
0.03545;1612.335205078125
0.0355;1631.4697265625
0.03555;1646.575927734375
0.0356;1663.6962890625
0.03565;1698.944091796875
0.0357;1748.291015625
0.03575;1797.637939453125
0.0358;1857.0556640625
0.03585;1924.530029296875
0.0359;1984.954833984375
0.03595;2024.23095703125
0.036;1961.7919921875
0.03605;1631.4697265625
0.0361;1372.650146484375
0.03615;1399.84130859375
0.0362;1426.025390625
0.03625;1451.202392578125
0.0363;1471.343994140625
0.03635;1487.457275390625
0.0364;1501.556396484375
0.03645;1514.6484375
0.0365;1524.71923828125
0.03655;1532.77587890625
0.0366;1540.83251953125
0.03665;1546.875
0.0367;1553.924560546875
0.03675;1556.94580078125
0.0368;1567.0166015625
0.03685;1575.0732421875
0.0369;1582.122802734375
0.03695;1588.165283203125
0.037;1597.22900390625
0.03705;1605.28564453125
0.0371;1612.335205078125
0.03715;1621.39892578125
0.0372;1631.4697265625
0.03725;1638.519287109375
0.0373;1648.590087890625
0.03735;1656.646728515625
0.0374;1669.73876953125
0.03745;1705.99365234375
0.0375;1754.33349609375
0.03755;1798.64501953125
0.0376;1844.970703125
0.03765;1881.2255859375
0.0377;1906.402587890625
0.03775;1700.958251953125
0.0378;1429.046630859375
0.03785;1315.24658203125
0.0379;1344.451904296875
0.03795;1368.621826171875
0.038;1388.763427734375
0.03805;1403.86962890625
0.0381;1419.98291015625
0.03815;1431.060791015625
0.0382;1441.131591796875
0.03825;1451.202392578125
0.0383;1459.259033203125
0.03835;1465.301513671875
0.0384;1473.358154296875
0.03845;1483.428955078125
0.0385;1491.485595703125
0.03855;1498.53515625
0.0386;1504.57763671875
0.03865;1516.66259765625
0.0387;1525.726318359375
0.03875;1530.76171875
0.0388;1541.839599609375
0.03885;1552.91748046875
0.0389;1561.981201171875
0.03895;1573.05908203125
0.039;1585.14404296875
0.03905;1594.207763671875
0.0391;1609.31396484375
0.03915;1626.434326171875
0.0392;1648.590087890625
0.03925;1680.816650390625
0.0393;1725.128173828125
0.03935;1781.524658203125
0.0394;1840.9423828125
0.03945;1917.48046875
0.0395;1997.039794921875
0.03955;2017.181396484375
0.0396;1823.822021484375
0.03965;1512.63427734375
0.0397;1198.42529296875
0.03975;1217.559814453125
0.0398;1245.758056640625
0.03985;1264.892578125
0.0399;1283.02001953125
0.03995;1299.13330078125
0.04;1314.239501953125
0.04005;1332.366943359375
0.0401;1345.458984375
0.04015;1357.5439453125
0.0402;1372.650146484375
0.04025;1382.720947265625
0.0403;1394.805908203125
0.04035;1402.862548828125
0.0404;1417.96875
0.04045;1429.046630859375
0.0405;1438.1103515625
0.04055;1449.188232421875
0.0406;1457.244873046875
0.04065;1465.301513671875
0.0407;1478.3935546875
0.04075;1516.66259765625
0.0408;1557.952880859375
0.04085;1594.207763671875
0.0409;1631.4697265625
0.04095;1661.68212890625
0.041;1582.122802734375
0.04105;1306.182861328125
0.0411;1173.248291015625
0.04115;1197.418212890625
0.0412;1217.559814453125
0.04125;1238.70849609375
0.0413;1254.82177734375
0.04135;1269.927978515625
0.0414;1279.998779296875
0.04145;1290.069580078125
0.0415;1298.126220703125
0.04155;1304.168701171875
0.0416;1317.2607421875
0.04165;1322.296142578125
0.0417;1332.366943359375
0.04175;1342.437744140625
0.0418;1352.508544921875
0.04185;1359.55810546875
0.0419;1371.64306640625
0.04195;1381.7138671875
0.042;1391.78466796875
0.04205;1403.86962890625
0.0421;1414.947509765625
0.04215;1427.032470703125
0.0422;1440.12451171875
0.04225;1453.216552734375
0.0423;1467.315673828125
0.04235;1489.471435546875
0.0424;1529.754638671875
0.04245;1582.122802734375
0.0425;1633.48388671875
0.04255;1664.703369140625
0.0426;1692.901611328125
0.04265;1661.68212890625
0.0427;1373.6572265625
0.04275;1177.276611328125
0.0428;1206.48193359375
0.04285;1231.658935546875
0.0429;1253.814697265625
0.04295;1266.90673828125
0.043;1279.998779296875
0.04305;1294.097900390625
0.0431;1305.17578125
0.04315;1311.21826171875
0.0432;1318.267822265625
0.04325;1325.3173828125
0.0433;1331.35986328125
0.04335;1335.38818359375
0.0434;1344.451904296875
0.04345;1352.508544921875
0.0435;1360.565185546875
0.04355;1368.621826171875
0.0436;1375.67138671875
0.04365;1380.706787109375
0.0437;1387.75634765625
0.04375;1396.820068359375
0.0438;1404.876708984375
0.04385;1414.947509765625
0.0439;1430.0537109375
0.04395;1448.18115234375
0.044;1476.37939453125
0.04405;1524.71923828125
0.0441;1585.14404296875
0.04415;1651.611328125
0.0442;1718.07861328125
0.04425;1765.411376953125
0.0443;1496.52099609375
0.04435;1175.262451171875
0.0444;1062.469482421875
0.04445;1081.60400390625
0.0445;1100.738525390625
0.04455;1117.85888671875
0.0446;1130.950927734375
0.04465;1143.035888671875
0.0447;1154.11376953125
0.04475;1163.177490234375
0.0448;1171.234130859375
0.04485;1182.31201171875
0.0449;1192.3828125
0.04495;1204.4677734375
0.045;1216.552734375
0.04505;1226.62353515625
0.0451;1239.715576171875
0.04515;1252.8076171875
0.0452;1267.913818359375
0.04525;1279.998779296875
0.0453;1299.13330078125
0.04535;1339.41650390625
0.0454;1378.692626953125
0.04545;1423.004150390625
0.0455;1473.358154296875
0.04555;1513.641357421875
0.0456;1539.825439453125
0.04565;1276.9775390625
0.0457;1096.710205078125
0.04575;1125.91552734375
0.0458;1150.08544921875
0.04585;1167.205810546875
0.0459;1181.304931640625
0.04595;1193.389892578125
0.046;1202.45361328125
0.04605;1211.517333984375
0.0461;1218.56689453125
0.04615;1221.588134765625
0.0462;1227.630615234375
0.04625;1231.658935546875
0.0463;1238.70849609375
0.04635;1243.743896484375
0.0464;1251.800537109375
0.04645;1256.8359375
0.0465;1264.892578125
0.04655;1267.913818359375
0.0466;1275.970458984375
0.04665;1287.04833984375
0.0467;1293.0908203125
0.04675;1301.1474609375
0.0468;1311.21826171875
0.04685;1343.44482421875
0.0469;1380.706787109375
0.04695;1412.933349609375
0.047;1445.159912109375
0.04705;1475.372314453125
0.0471;1205.474853515625
0.04715;1037.29248046875
0.0472;1068.511962890625
0.04725;1090.667724609375
0.0473;1108.795166015625
0.04735;1124.908447265625
0.0474;1138.00048828125
0.04745;1146.05712890625
0.0475;1156.1279296875
0.04755;1164.1845703125
0.0476;1171.234130859375
0.04765;1179.290771484375
0.0477;1186.34033203125
0.04775;1191.375732421875
0.0478;1199.432373046875
0.04785;1206.48193359375
0.0479;1214.53857421875
0.04795;1222.59521484375
0.048;1229.644775390625
0.04805;1237.701416015625
0.0481;1248.779296875
0.04815;1257.843017578125
0.0482;1268.9208984375
0.04825;1278.99169921875
0.0483;1292.083740234375
0.04835;1312.225341796875
0.0484;1339.41650390625
0.04845;1377.685546875
0.0485;1433.074951171875
0.04855;1505.584716796875
0.0486;1566.009521484375
0.04865;1445.159912109375
0.0487;1128.936767578125
0.04875;977.874755859375
0.0488;1004.058837890625
0.04885;1024.200439453125
0.0489;1041.32080078125
0.04895;1056.427001953125
0.049;1070.526123046875
0.04905;1082.611083984375
0.0491;1094.696044921875
0.04915;1105.77392578125
0.0492;1116.851806640625
0.04925;1126.922607421875
0.0493;1134.979248046875
0.04935;1138.00048828125
0.0494;1148.0712890625
0.04945;1154.11376953125
0.0495;1164.1845703125
0.04955;1172.2412109375
0.0496;1183.319091796875
0.04965;1207.489013671875
0.0497;1237.701416015625
0.04975;1268.9208984375
0.0498;1293.0908203125
0.04985;1313.232421875
0.0499;1138.00048828125
0.04995;938.5986328125
0.05;964.78271484375
0.05005;985.931396484375
0.0501;1008.087158203125
0.05015;1019.1650390625
0.0502;1032.257080078125
0.05025;1040.313720703125
0.0503;1047.36328125
0.05035;1054.412841796875
0.0504;1063.4765625
0.05045;1069.51904296875
0.0505;1076.568603515625
0.05055;1083.6181640625
0.0506;1091.6748046875
0.05065;1100.738525390625
0.0507;1109.80224609375
0.05075;1119.873046875
0.0508;1127.9296875
0.05085;1135.986328125
0.0509;1150.08544921875
0.05095;1160.15625
0.051;1175.262451171875
0.05105;1187.347412109375
0.0511;1214.53857421875
0.05115;1253.814697265625
0.0512;1298.126220703125
0.05125;1316.253662109375
0.0513;1340.423583984375
0.05135;1133.97216796875
0.0514;960.75439453125
0.05145;986.9384765625
0.0515;1011.1083984375
0.05155;1029.23583984375
0.0516;1045.34912109375
0.05165;1056.427001953125
0.0517;1066.497802734375
0.05175;1075.5615234375
0.0518;1083.6181640625
0.05185;1089.66064453125
0.0519;1095.703125
0.05195;1100.738525390625
0.052;1107.7880859375
0.05205;1112.823486328125
0.0521;1121.88720703125
0.05215;1126.922607421875
0.0522;1133.97216796875
0.05225;1142.02880859375
0.0523;1144.04296875
0.05235;1151.092529296875
0.0524;1163.177490234375
0.05245;1174.25537109375
0.0525;1194.39697265625
0.05255;1217.559814453125
0.0526;1260.8642578125
0.05265;1309.2041015625
0.0527;1367.61474609375
0.05275;1416.961669921875
0.0528;1169.219970703125
0.05285;861.053466796875
0.0529;885.223388671875
0.05295;898.3154296875
0.053;912.41455078125
0.05305;924.49951171875
0.0531;937.591552734375
0.05315;944.64111328125
0.0532;956.72607421875
0.05325;960.75439453125
0.0533;968.81103515625
0.05335;979.888916015625
0.0534;990.966796875
0.05345;1002.044677734375
0.0535;1013.12255859375
0.05355;1024.200439453125
0.0536;1036.285400390625
0.05365;1048.370361328125
0.0537;1073.54736328125
0.05375;1108.795166015625
0.0538;1143.035888671875
0.05385;1180.2978515625
0.0539;1209.503173828125
0.05395;1230.65185546875
0.054;937.591552734375
0.05405;912.41455078125
0.0541;938.5986328125
0.05415;957.733154296875
0.0542;973.846435546875
0.05425;983.917236328125
0.0543;994.9951171875
0.05435;1002.044677734375
0.0544;1008.087158203125
0.05445;1014.129638671875
0.0545;1020.172119140625
0.05455;1022.186279296875
0.0546;1027.2216796875
