t [s]; current [mA]
0.0102;1884.246826171875
0.01025;1893.310546875
0.0103;1902.374267578125
0.01035;1910.430908203125
0.0104;1916.473388671875
0.01045;1921.5087890625
0.0105;1928.558349609375
0.01055;1936.614990234375
0.0106;1941.650390625
0.01065;1946.685791015625
0.0107;1950.714111328125
0.01075;1952.728271484375
0.0108;1956.756591796875
0.01085;1958.770751953125
0.0109;1960.784912109375
0.01095;1964.813232421875
0.011;1966.827392578125
0.01105;1971.86279296875
0.0111;1972.869873046875
0.01115;1973.876953125
0.0112;1975.89111328125
0.01125;1975.89111328125
0.0113;1976.898193359375
0.01135;1976.898193359375
0.0114;1977.9052734375
0.01145;1978.912353515625
0.0115;1982.940673828125
0.01155;1985.9619140625
0.0116;1986.968994140625
0.01165;1989.990234375
0.0117;1993.011474609375
0.01175;1994.0185546875
0.0118;1997.039794921875
0.01185;1998.046875
0.0119;2001.068115234375
0.01195;2001.068115234375
0.012;2004.08935546875
0.01205;2003.082275390625
0.0121;2009.124755859375
0.01215;2008.11767578125
0.0122;2010.1318359375
0.01225;2013.153076171875
0.0123;2014.16015625
0.01235;2014.16015625
0.0124;2017.181396484375
0.01245;2015.167236328125
0.0125;2016.17431640625
0.01255;2022.216796875
0.0126;2037.322998046875
0.01265;2059.478759765625
0.0127;2081.634521484375
0.01275;2095.733642578125
0.0128;2113.861083984375
0.01285;2128.96728515625
0.0129;2141.05224609375
0.01295;2152.130126953125
0.013;2177.30712890625
0.01305;2194.427490234375
0.0131;2212.554931640625
0.01315;2229.67529296875
0.0132;2242.767333984375
0.01325;2242.767333984375
0.0133;2220.611572265625
0.01335;2195.4345703125
0.0134;2156.158447265625
0.01345;1919.49462890625
0.0135;1768.4326171875
0.01355;1782.53173828125
0.0136;1578.094482421875
0.01365;1578.094482421875
0.0137;1598.236083984375
0.01375;1618.377685546875
0.0138;1635.498046875
0.01385;1653.62548828125
0.0139;1672.760009765625
0.01395;1684.844970703125
0.014;1700.958251953125
0.01405;1714.05029296875
0.0141;1729.156494140625
0.01415;1738.22021484375
0.0142;1751.312255859375
0.01425;1764.404296875
0.0143;1777.496337890625
0.01435;1788.57421875
0.0144;1799.652099609375
0.01445;1808.7158203125
0.0145;1818.78662109375
0.01455;1825.836181640625
0.0146;1835.906982421875
0.01465;1841.949462890625
0.0147;1847.991943359375
0.01475;1853.02734375
0.0148;1861.083984375
0.01485;1867.12646484375
0.0149;1870.147705078125
0.01495;1876.190185546875
0.015;1880.218505859375
0.01505;1886.260986328125
0.0151;1892.303466796875
0.01515;1892.303466796875
0.0152;1900.360107421875
0.01525;1907.40966796875
0.0153;1911.43798828125
0.01535;1915.46630859375
0.0154;1921.5087890625
0.01545;1924.530029296875
0.0155;1927.55126953125
0.01555;1931.57958984375
0.0156;1935.60791015625
0.01565;1939.63623046875
0.0157;1946.685791015625
0.01575;1948.699951171875
0.0158;1953.7353515625
0.01585;1959.77783203125
0.0159;1962.799072265625
0.01595;1964.813232421875
0.016;1968.841552734375
0.01605;1970.855712890625
0.0161;1973.876953125
0.01615;1978.912353515625
0.0162;1980.926513671875
0.01625;1980.926513671875
0.0163;1983.94775390625
0.01635;1985.9619140625
0.0164;1989.990234375
0.01645;1992.00439453125
0.0165;1996.03271484375
0.01655;2002.0751953125
0.0166;2008.11767578125
0.01665;2014.16015625
0.0167;2025.238037109375
0.01675;2046.38671875
0.0168;2069.549560546875
0.01685;2091.705322265625
